image_file,L1,L2,L3,angle
OLYMPUS DIGITAL CAMERA0491.JPG,45.6381721496582,39.56584548950195,38.700382232666016,97.13542224514742
OLYMPUS DIGITAL CAMERA0492.JPG,45.63679885864258,39.50922393798828,38.619747161865234,97.61661806336306
OLYMPUS DIGITAL CAMERA0493.JPG,45.764793395996094,39.49384307861328,38.94229507446289,96.85821279644938
OLYMPUS DIGITAL CAMERA0494.JPG,45.63665771484375,39.64402770996094,38.619747161865234,97.13701965005615
OLYMPUS DIGITAL CAMERA0495.JPG,45.76072692871094,39.72756576538086,38.700435638427734,96.8654117270856
OLYMPUS DIGITAL CAMERA0496.JPG,45.88359069824219,39.75362777709961,38.701171875,97.07162093995149
OLYMPUS DIGITAL CAMERA0497.JPG,45.75968933105469,39.80572509765625,39.035430908203125,96.31149305993877
OLYMPUS DIGITAL CAMERA0498.JPG,45.737613677978516,39.79554748535156,38.88029098510742,96.58322764870378
OLYMPUS DIGITAL CAMERA0499.JPG,45.89059066772461,39.57808303833008,39.0228157043457,96.58770234573146
OLYMPUS DIGITAL CAMERA0500.JPG,45.86454391479492,39.7232666015625,39.121620178222656,96.31180744671033
OLYMPUS DIGITAL CAMERA0501.JPG,46.01120376586914,39.740047454833984,39.02315139770508,96.32136154559558
OLYMPUS DIGITAL CAMERA0502.JPG,45.86062240600586,39.81643295288086,39.019317626953125,96.30743911973728
OLYMPUS DIGITAL CAMERA0503.JPG,45.90461349487305,39.95728302001953,39.300025939941406,95.76979436052751
OLYMPUS DIGITAL CAMERA0504.JPG,46.00878143310547,39.8288688659668,39.284873962402344,96.34944762499404
OLYMPUS DIGITAL CAMERA0505.JPG,46.01042556762695,39.679969787597656,39.23585891723633,96.95664162228596
OLYMPUS DIGITAL CAMERA0506.JPG,45.88359069824219,39.75362777709961,39.20458221435547,97.0663011938941
OLYMPUS DIGITAL CAMERA0507.JPG,45.88270568847656,39.84572219848633,39.063995361328125,97.87064431153183
OLYMPUS DIGITAL CAMERA0508.JPG,46.00878143310547,39.909820556640625,39.238502502441406,97.47458117141147
OLYMPUS DIGITAL CAMERA0509.JPG,46.00865173339844,39.76983642578125,39.583560943603516,97.30630630050304
OLYMPUS DIGITAL CAMERA0510.JPG,46.278629302978516,39.98466873168945,39.2818489074707,97.67682541595545
OLYMPUS DIGITAL CAMERA0511.JPG,46.41266632080078,40.06734085083008,39.72285461425781,97.43351854801304
OLYMPUS DIGITAL CAMERA0512.JPG,46.52915954589844,39.993038177490234,40.266109466552734,97.53179234467741
OLYMPUS DIGITAL CAMERA0513.JPG,46.61404037475586,39.836299896240234,40.42827224731445,97.5208000778259
OLYMPUS DIGITAL CAMERA0514.JPG,46.6433219909668,39.92006301879883,40.84318923950195,96.62842897508634
OLYMPUS DIGITAL CAMERA0515.JPG,46.56439971923828,39.993038177490234,40.266109466552734,97.53179234467741
OLYMPUS DIGITAL CAMERA0516.JPG,46.56803512573242,40.010498046875,40.104427337646484,97.79188854933355
OLYMPUS DIGITAL CAMERA0517.JPG,46.70427703857422,39.99822235107422,40.42742156982422,97.26063914513489
OLYMPUS DIGITAL CAMERA0518.JPG,47.177574157714844,39.784053802490234,40.66981887817383,97.2340321645888
OLYMPUS DIGITAL CAMERA0519.JPG,47.0321159362793,40.076507568359375,40.34653854370117,97.26571371339183
OLYMPUS DIGITAL CAMERA0520.JPG,47.1840934753418,39.93308639526367,40.58883285522461,97.11486728587197
OLYMPUS DIGITAL CAMERA0521.JPG,47.171974182128906,40.16022491455078,40.42722702026367,97.00059207252772
OLYMPUS DIGITAL CAMERA0522.JPG,47.163814544677734,40.024627685546875,40.42722702026367,97.47443823039248
OLYMPUS DIGITAL CAMERA0523.JPG,47.17383575439453,39.945899963378906,40.6421012878418,97.21877699861359
OLYMPUS DIGITAL CAMERA0524.JPG,47.27009963989258,40.327178955078125,40.77302932739258,96.55537439270576
OLYMPUS DIGITAL CAMERA0525.JPG,47.14808654785156,40.16022491455078,40.42722702026367,97.00059207252772
OLYMPUS DIGITAL CAMERA0526.JPG,47.30782699584961,39.94611740112305,40.602630615234375,97.10116391760937
OLYMPUS DIGITAL CAMERA0527.JPG,47.67109680175781,40.20282745361328,40.84556579589844,96.5325133604604
OLYMPUS DIGITAL CAMERA0528.JPG,47.57657241821289,40.10286331176758,41.33708572387695,95.78331464755883
OLYMPUS DIGITAL CAMERA0529.JPG,47.192684173583984,40.00408172607422,40.79785919189453,96.82997020053742
OLYMPUS DIGITAL CAMERA0530.JPG,47.413272857666016,40.250572204589844,40.9471435546875,96.18675960303742
OLYMPUS DIGITAL CAMERA0531.JPG,47.291282653808594,39.950801849365234,40.87879180908203,97.04041266490451
OLYMPUS DIGITAL CAMERA0532.JPG,47.48154067993164,40.1832275390625,41.55605697631836,96.37451726188338
OLYMPUS DIGITAL CAMERA0533.JPG,47.68788528442383,40.20282745361328,41.78168869018555,96.63917565836464
OLYMPUS DIGITAL CAMERA0534.JPG,47.446964263916016,40.250572204589844,41.74761199951172,96.54170422559915
OLYMPUS DIGITAL CAMERA0535.JPG,47.557373046875,40.040531158447266,41.78146743774414,96.89114310889128
OLYMPUS DIGITAL CAMERA0536.JPG,47.30405044555664,40.102596282958984,41.37738800048828,97.21502223781766
OLYMPUS DIGITAL CAMERA0537.JPG,47.555477142333984,40.118568420410156,41.834434509277344,96.65595025344349
OLYMPUS DIGITAL CAMERA0538.JPG,47.7004508972168,40.19057846069336,42.2857666015625,95.97899569505651
OLYMPUS DIGITAL CAMERA0539.JPG,47.553585052490234,40.19673156738281,41.619903564453125,96.907256945737
OLYMPUS DIGITAL CAMERA0540.JPG,47.57657241821289,39.962623596191406,42.070777893066406,96.72700722836801
OLYMPUS DIGITAL CAMERA0541.JPG,47.53717041015625,40.33879470825195,42.030670166015625,96.14197765477152
OLYMPUS DIGITAL CAMERA0542.JPG,47.545284271240234,40.19673156738281,41.297523498535156,97.73835268158338
OLYMPUS DIGITAL CAMERA0543.JPG,47.698509216308594,40.26802444458008,41.61684799194336,97.29745946951553
OLYMPUS DIGITAL CAMERA0544.JPG,47.68788528442383,40.345603942871094,41.5350456237793,97.30722043137307
OLYMPUS DIGITAL CAMERA0545.JPG,47.749515533447266,40.20282745361328,41.732765197753906,97.1839294011733
OLYMPUS DIGITAL CAMERA0546.JPG,47.7004508972168,40.047176361083984,41.622432708740234,97.44738102598356
OLYMPUS DIGITAL CAMERA0547.JPG,47.6218147277832,40.34262466430664,41.45893096923828,96.99752465780388
OLYMPUS DIGITAL CAMERA0548.JPG,47.68788528442383,40.20282745361328,41.45893096923828,97.46675909427806
OLYMPUS DIGITAL CAMERA0549.JPG,47.698509216308594,40.05789566040039,41.814125061035156,97.52260253558163
OLYMPUS DIGITAL CAMERA0550.JPG,47.85364532470703,40.71466827392578,42.001914978027344,97.22511188344012
OLYMPUS DIGITAL CAMERA0551.JPG,47.6898078918457,40.78509521484375,41.61684799194336,97.53949674301094
OLYMPUS DIGITAL CAMERA0552.JPG,47.551692962646484,40.85969161987305,41.2919807434082,97.72637460801161
OLYMPUS DIGITAL CAMERA0553.JPG,47.66547775268555,41.02195358276367,41.29033660888672,97.4715484207886
OLYMPUS DIGITAL CAMERA0554.JPG,47.81377029418945,40.86975860595703,41.696510314941406,97.27962689683108
OLYMPUS DIGITAL CAMERA0555.JPG,47.91917419433594,41.02919006347656,41.96930694580078,96.53074352601891
OLYMPUS DIGITAL CAMERA0556.JPG,47.67469787597656,40.55735397338867,41.87019729614258,97.41836934033722
OLYMPUS DIGITAL CAMERA0557.JPG,47.803375244140625,40.94407653808594,41.690914154052734,97.15746718399501
OLYMPUS DIGITAL CAMERA0558.JPG,47.57463455200195,40.76823043823242,41.69046401977539,97.63345049232497
OLYMPUS DIGITAL CAMERA0559.JPG,47.83641815185547,40.95435333251953,41.68531799316406,97.59319106877146
OLYMPUS DIGITAL CAMERA0560.JPG,47.94450378417969,41.10099792480469,41.84684371948242,96.866114728297
OLYMPUS DIGITAL CAMERA0561.JPG,47.787025451660156,40.80534362792969,41.690914154052734,97.62017899589877
OLYMPUS DIGITAL CAMERA0562.JPG,47.787025451660156,40.94407653808594,41.7670783996582,97.24517049975594
OLYMPUS DIGITAL CAMERA0563.JPG,47.81568908691406,41.08171081542969,42.269126892089844,96.77485317827858
OLYMPUS DIGITAL CAMERA0564.JPG,47.831321716308594,41.45774841308594,41.84894943237305,97.57107966560254
OLYMPUS DIGITAL CAMERA0565.JPG,47.791351318359375,41.76240539550781,41.603675842285156,97.46994680629749
OLYMPUS DIGITAL CAMERA0566.JPG,47.94839096069336,41.60552215576172,42.010433197021484,96.85287139179815
OLYMPUS DIGITAL CAMERA0567.JPG,47.77729797363281,41.5429801940918,41.7510986328125,97.58106376403572
OLYMPUS DIGITAL CAMERA0568.JPG,47.780975341796875,41.52555847167969,42.066932678222656,97.28653071577816
OLYMPUS DIGITAL CAMERA0569.JPG,47.96631622314453,41.60552215576172,42.3593635559082,96.6590270834554
OLYMPUS DIGITAL CAMERA0570.JPG,47.931236267089844,41.67964172363281,42.228389739990234,96.99904675016722
OLYMPUS DIGITAL CAMERA0571.JPG,47.927425384521484,41.9799919128418,41.99915313720703,97.11468918334207
OLYMPUS DIGITAL CAMERA0572.JPG,47.82909393310547,41.97610092163086,41.914058685302734,97.67636365490962
OLYMPUS DIGITAL CAMERA0573.JPG,47.72339630126953,41.84810256958008,41.679725646972656,98.07874502696127
OLYMPUS DIGITAL CAMERA0574.JPG,47.70107650756836,41.82394790649414,41.894344329833984,97.92784779018126
OLYMPUS DIGITAL CAMERA0575.JPG,47.980281829833984,41.836463928222656,42.32465362548828,97.0491035235303
OLYMPUS DIGITAL CAMERA0576.JPG,47.8265495300293,41.77237319946289,41.83210372924805,98.16072316678951
OLYMPUS DIGITAL CAMERA0577.JPG,47.853912353515625,41.75094985961914,42.245323181152344,97.30379632366186
OLYMPUS DIGITAL CAMERA0578.JPG,48.50259017944336,41.9257698059082,42.36229705810547,97.23809691072645
OLYMPUS DIGITAL CAMERA0579.JPG,48.493797302246094,41.92284393310547,42.8489990234375,96.80845358163712
OLYMPUS DIGITAL CAMERA0580.JPG,48.52046585083008,41.771087646484375,43.07752227783203,96.88719965823809
OLYMPUS DIGITAL CAMERA0581.JPG,48.545379638671875,41.848915100097656,43.128990173339844,96.6579891507957
OLYMPUS DIGITAL CAMERA0582.JPG,48.79322814941406,41.86113357543945,43.3867073059082,96.0452582514162
OLYMPUS DIGITAL CAMERA0583.JPG,48.55331802368164,41.92284393310547,42.8489990234375,96.80845358163712
OLYMPUS DIGITAL CAMERA0584.JPG,48.57611083984375,41.848915100097656,42.73286819458008,97.37430140969522
OLYMPUS DIGITAL CAMERA0585.JPG,48.62858581542969,42.368125915527344,42.58979797363281,96.57454780542162
OLYMPUS DIGITAL CAMERA0586.JPG,48.686092376708984,42.42397689819336,42.92445755004883,96.0738769905795
OLYMPUS DIGITAL CAMERA0587.JPG,48.6419792175293,42.29354476928711,43.010921478271484,96.38466100871314
OLYMPUS DIGITAL CAMERA0588.JPG,48.563541412353516,42.49774932861328,42.23695373535156,96.75657638174629
OLYMPUS DIGITAL CAMERA0589.JPG,48.57135009765625,42.66569519042969,42.91829299926758,96.13522099502316
OLYMPUS DIGITAL CAMERA0590.JPG,48.61540985107422,42.30250930786133,43.34019088745117,96.20776179874011
OLYMPUS DIGITAL CAMERA0591.JPG,48.89599609375,42.39875030517578,43.584022521972656,95.91592089367758
OLYMPUS DIGITAL CAMERA0592.JPG,48.77252960205078,42.07839584350586,43.95845413208008,95.99161109635746
OLYMPUS DIGITAL CAMERA0593.JPG,48.97872543334961,42.55864715576172,43.80043029785156,95.53157997440331
OLYMPUS DIGITAL CAMERA0594.JPG,48.57940673828125,42.33222579956055,43.31328582763672,96.85506289542339
OLYMPUS DIGITAL CAMERA0595.JPG,48.94556427001953,42.26316833496094,44.217498779296875,95.78203902165066
OLYMPUS DIGITAL CAMERA0596.JPG,48.780235290527344,42.40288162231445,43.73143768310547,96.30757269009791
OLYMPUS DIGITAL CAMERA0597.JPG,48.81782913208008,42.33238220214844,44.04127502441406,95.9305781874409
OLYMPUS DIGITAL CAMERA0598.JPG,48.91197204589844,42.32406234741211,44.055023193359375,95.70887017148117
OLYMPUS DIGITAL CAMERA0599.JPG,48.54910659790039,42.32594680786133,43.63607406616211,96.56413468578921
OLYMPUS DIGITAL CAMERA0600.JPG,48.81301498413086,42.33887481689453,43.82695007324219,96.28676619235449
OLYMPUS DIGITAL CAMERA0601.JPG,49.348052978515625,42.3543586730957,44.21894836425781,95.66266286035925
OLYMPUS DIGITAL CAMERA0602.JPG,48.94268798828125,42.34629440307617,43.98940658569336,96.03196336933553
OLYMPUS DIGITAL CAMERA0603.JPG,49.52529525756836,42.423927307128906,43.51918029785156,96.94234430332067
OLYMPUS DIGITAL CAMERA0604.JPG,49.274112701416016,42.39608383178711,43.358619689941406,97.20712727281561
OLYMPUS DIGITAL CAMERA0605.JPG,49.650325775146484,42.43172836303711,43.681339263916016,96.68476120984204
OLYMPUS DIGITAL CAMERA0606.JPG,49.04157257080078,42.78015899658203,42.78892517089844,97.49590918511757
OLYMPUS DIGITAL CAMERA0607.JPG,49.44976806640625,42.57954788208008,43.22440719604492,97.19508801718322
OLYMPUS DIGITAL CAMERA0608.JPG,49.30039978027344,42.47536849975586,43.455162048339844,96.95051426949145
OLYMPUS DIGITAL CAMERA0609.JPG,49.52364730834961,42.57284164428711,43.5036735534668,96.71495836226298
OLYMPUS DIGITAL CAMERA0610.JPG,49.772464752197266,42.43172836303711,43.615570068359375,96.8027064642334
OLYMPUS DIGITAL CAMERA0611.JPG,49.52529525756836,42.423927307128906,43.585052490234375,96.82432170969031
OLYMPUS DIGITAL CAMERA0612.JPG,49.61293411254883,42.50167465209961,43.63615798950195,96.59714949064896
OLYMPUS DIGITAL CAMERA0613.JPG,49.739376068115234,42.50921630859375,43.59983444213867,96.69332608518036
OLYMPUS DIGITAL CAMERA0614.JPG,49.523284912109375,42.57954788208008,43.290252685546875,97.07606321359046
OLYMPUS DIGITAL CAMERA0615.JPG,49.522151947021484,42.57954788208008,43.49782943725586,96.9243062013023
OLYMPUS DIGITAL CAMERA0616.JPG,49.52284622192383,42.43065643310547,43.579200744628906,97.03449755447575
OLYMPUS DIGITAL CAMERA0617.JPG,49.648677825927734,42.586830139160156,43.320743560791016,97.05676821756283
OLYMPUS DIGITAL CAMERA0618.JPG,49.71993637084961,42.72951889038086,42.89934158325195,97.46386503010429
OLYMPUS DIGITAL CAMERA0619.JPG,49.84355926513672,42.59465026855469,43.12748336791992,97.32392043404383
OLYMPUS DIGITAL CAMERA0620.JPG,50.13185119628906,42.28608322143555,43.74563980102539,96.8784107530096
OLYMPUS DIGITAL CAMERA0621.JPG,49.978153228759766,42.515621185302734,43.38648986816406,97.05502011073575
OLYMPUS DIGITAL CAMERA0622.JPG,49.96114730834961,42.67150115966797,43.22347640991211,97.06890406352721
OLYMPUS DIGITAL CAMERA0623.JPG,49.972511291503906,42.74241256713867,43.22347640991211,96.95182118482103
OLYMPUS DIGITAL CAMERA0624.JPG,49.98589324951172,42.580718994140625,43.59983444213867,96.57653737935252
OLYMPUS DIGITAL CAMERA0625.JPG,50.019737243652344,42.59474563598633,43.61463165283203,96.56276307334568
OLYMPUS DIGITAL CAMERA0626.JPG,50.02373123168945,42.66643142700195,43.61463165283203,96.44641656930686
OLYMPUS DIGITAL CAMERA0627.JPG,50.11087417602539,42.66643142700195,43.61463165283203,96.44641656930686
OLYMPUS DIGITAL CAMERA0628.JPG,50.11430358886719,42.66643142700195,43.61463165283203,96.44641656930686
OLYMPUS DIGITAL CAMERA0629.JPG,49.944210052490234,42.94789123535156,43.05556869506836,96.64942962084424
OLYMPUS DIGITAL CAMERA0630.JPG,49.98849105834961,42.667537689208984,43.6392822265625,96.55766381922756
OLYMPUS DIGITAL CAMERA0631.JPG,49.96882247924805,42.81346893310547,43.36513900756836,96.80178945971818
OLYMPUS DIGITAL CAMERA0632.JPG,50.009361267089844,42.74980926513672,43.46128845214844,96.78109606053677
OLYMPUS DIGITAL CAMERA0633.JPG,50.24448776245117,42.82439041137695,43.431907653808594,96.55659473136002
OLYMPUS DIGITAL CAMERA0634.JPG,50.22980880737305,42.83529281616211,43.40042495727539,96.56607909900178
OLYMPUS DIGITAL CAMERA0635.JPG,49.972511291503906,42.95601272583008,43.29910659790039,96.68846187775785
OLYMPUS DIGITAL CAMERA0636.JPG,50.09892654418945,42.905357360839844,43.0245246887207,97.06624183263565
OLYMPUS DIGITAL CAMERA0637.JPG,50.10476303100586,42.74980926513672,43.18791580200195,97.05319415482109
OLYMPUS DIGITAL CAMERA0638.JPG,50.231239318847656,42.68626022338867,43.6897087097168,96.52399466633047
OLYMPUS DIGITAL CAMERA0639.JPG,50.20192337036133,42.82752227783203,43.379859924316406,96.78802772350991
OLYMPUS DIGITAL CAMERA0640.JPG,50.68735885620117,43.053462982177734,43.46086502075195,96.10117795326519
OLYMPUS DIGITAL CAMERA0641.JPG,50.56085968017578,42.919429779052734,43.31327438354492,96.78050366677729
OLYMPUS DIGITAL CAMERA0642.JPG,50.80925750732422,43.064674377441406,43.282997131347656,96.44379556769472
OLYMPUS DIGITAL CAMERA0643.JPG,50.678428649902344,42.82956314086914,43.6897087097168,96.29182450914239
OLYMPUS DIGITAL CAMERA0644.JPG,50.62620162963867,43.06837844848633,43.44041061401367,96.51933707378215
OLYMPUS DIGITAL CAMERA0645.JPG,50.64404296875,42.83529281616211,43.55173110961914,96.73575639429093
OLYMPUS DIGITAL CAMERA0646.JPG,50.65040969848633,43.15367126464844,43.00328826904297,96.9140334867292
OLYMPUS DIGITAL CAMERA0647.JPG,50.937686920166016,42.998451232910156,43.34318161010742,96.64713976986722
OLYMPUS DIGITAL CAMERA0648.JPG,50.77187728881836,42.838565826416016,43.52271270751953,96.62703698602557
OLYMPUS DIGITAL CAMERA0649.JPG,50.48008346557617,43.07891845703125,43.43949890136719,96.3958986162399
OLYMPUS DIGITAL CAMERA0650.JPG,50.89262008666992,43.00697326660156,43.97993850708008,95.77461487584914
OLYMPUS DIGITAL CAMERA0651.JPG,51.03998565673828,42.939212799072266,44.365211486816406,95.48353146737131
OLYMPUS DIGITAL CAMERA0652.JPG,50.95528030395508,42.852745056152344,44.150428771972656,95.95868787482831
OLYMPUS DIGITAL CAMERA0653.JPG,50.88806915283203,43.001888275146484,44.135780334472656,95.73644618209211
OLYMPUS DIGITAL CAMERA0654.JPG,51.407379150390625,43.1236457824707,44.42494583129883,95.20524113867053
OLYMPUS DIGITAL CAMERA0655.JPG,50.80288314819336,42.9297981262207,44.2692985534668,95.6208242153314
OLYMPUS DIGITAL CAMERA0656.JPG,50.920326232910156,42.86693572998047,43.90122985839844,96.41224494172809
OLYMPUS DIGITAL CAMERA0657.JPG,50.898040771484375,43.16529083251953,43.73782730102539,96.20008495719698
OLYMPUS DIGITAL CAMERA0658.JPG,51.08749771118164,43.81993865966797,43.73782730102539,95.39222351811773
OLYMPUS DIGITAL CAMERA0659.JPG,51.00830078125,43.60200500488281,43.879539489746094,95.8981281168482
OLYMPUS DIGITAL CAMERA0660.JPG,51.04291534423828,43.685447692871094,44.24102783203125,95.18601756149266
OLYMPUS DIGITAL CAMERA0661.JPG,52.23164749145508,43.72386932373047,44.58192825317383,94.67375968988793
OLYMPUS DIGITAL CAMERA0662.JPG,51.73931884765625,43.60200500488281,44.07833480834961,95.5478983797052
OLYMPUS DIGITAL CAMERA0663.JPG,51.77938461303711,43.60200500488281,43.87019348144531,95.69670001279194
OLYMPUS DIGITAL CAMERA0664.JPG,51.86349105834961,43.689029693603516,44.159969329833984,95.30579744073289
OLYMPUS DIGITAL CAMERA0665.JPG,51.76476287841797,43.52963638305664,44.1448974609375,95.54472112751165
OLYMPUS DIGITAL CAMERA0666.JPG,52.11457824707031,43.93411636352539,44.40476989746094,94.59447478140297
OLYMPUS DIGITAL CAMERA0667.JPG,51.903717041015625,43.689029693603516,43.95158386230469,95.45374004425155
OLYMPUS DIGITAL CAMERA0668.JPG,52.21942138671875,43.79750442504883,44.64869689941406,94.44849513933012
OLYMPUS DIGITAL CAMERA0669.JPG,51.92977523803711,43.685447692871094,44.374412536621094,94.95549235320004
OLYMPUS DIGITAL CAMERA0670.JPG,52.435523986816406,43.66190719604492,44.81180953979492,94.62631085219604
OLYMPUS DIGITAL CAMERA0671.JPG,51.944339752197266,43.46350860595703,44.388675689697266,95.28649402652493
OLYMPUS DIGITAL CAMERA0672.JPG,52.13481903076172,43.70733642578125,44.71443176269531,94.4526249154018
OLYMPUS DIGITAL CAMERA0673.JPG,51.963111877441406,43.77628707885742,44.17504119873047,95.18003846989544
OLYMPUS DIGITAL CAMERA0674.JPG,52.53102493286133,43.75223159790039,44.81338882446289,94.7124316785969
OLYMPUS DIGITAL CAMERA0675.JPG,52.02145767211914,43.76992416381836,44.4038200378418,95.02952133156175
OLYMPUS DIGITAL CAMERA0676.JPG,52.131534576416016,43.55086135864258,44.4789924621582,95.24385209939814
OLYMPUS DIGITAL CAMERA0677.JPG,51.89664077758789,43.988136291503906,43.99818801879883,95.29910681406324
OLYMPUS DIGITAL CAMERA0678.JPG,51.91542053222656,43.61783981323242,44.159969329833984,95.62303159244978
OLYMPUS DIGITAL CAMERA0679.JPG,52.02568054199219,43.92610549926758,44.22811508178711,95.04824737532985
OLYMPUS DIGITAL CAMERA0680.JPG,52.16422653198242,43.72065734863281,44.391109466552734,95.34178513604704
OLYMPUS DIGITAL CAMERA0681.JPG,52.459190368652344,43.88291931152344,44.94588088989258,94.06705267205801
OLYMPUS DIGITAL CAMERA0682.JPG,52.00938034057617,44.07949447631836,43.999732971191406,95.17505215050848
OLYMPUS DIGITAL CAMERA0683.JPG,52.62900924682617,43.820980072021484,45.20383071899414,93.80201706427849
OLYMPUS DIGITAL CAMERA0684.JPG,52.288726806640625,44.316715240478516,44.5411376953125,94.2094308010493
OLYMPUS DIGITAL CAMERA0685.JPG,52.23895263671875,44.16741180419922,44.554195404052734,94.62831478739923
OLYMPUS DIGITAL CAMERA0686.JPG,52.08249282836914,44.2369499206543,44.23011779785156,94.9963315692396
OLYMPUS DIGITAL CAMERA0687.JPG,52.48897933959961,44.118228912353516,44.880672454833984,94.2478146599334
OLYMPUS DIGITAL CAMERA0688.JPG,52.53792190551758,44.49326705932617,44.5717887878418,93.9632855958733
OLYMPUS DIGITAL CAMERA0689.JPG,52.42753219604492,44.2557373046875,44.569488525390625,94.30243397873463
OLYMPUS DIGITAL CAMERA0690.JPG,52.39632034301758,44.10295104980469,45.162261962890625,93.9942236521069
OLYMPUS DIGITAL CAMERA0691.JPG,52.39878845214844,44.25838088989258,44.90789031982422,94.33655248974272
OLYMPUS DIGITAL CAMERA0692.JPG,52.50807571411133,44.26607894897461,45.37960433959961,93.42650729552396
OLYMPUS DIGITAL CAMERA0693.JPG,51.98228454589844,44.37746047973633,44.33222579956055,94.75912131379386
OLYMPUS DIGITAL CAMERA0694.JPG,52.63005065917969,44.20658874511719,45.382686614990234,93.73040710446321
OLYMPUS DIGITAL CAMERA0695.JPG,52.720645904541016,44.206790924072266,45.46283721923828,93.41004948873642
OLYMPUS DIGITAL CAMERA0696.JPG,52.71808624267578,44.35605239868164,45.31493377685547,93.42192459470685
OLYMPUS DIGITAL CAMERA0697.JPG,52.581207275390625,44.044837951660156,45.164337158203125,94.29962055533902
OLYMPUS DIGITAL CAMERA0698.JPG,52.5960578918457,44.19187927246094,45.37960433959961,93.53518700838964
OLYMPUS DIGITAL CAMERA0699.JPG,51.89679718017578,44.59923553466797,43.86154556274414,95.12570971855452
OLYMPUS DIGITAL CAMERA0700.JPG,52.60992431640625,44.4340705871582,45.07475280761719,93.86459053671668
OLYMPUS DIGITAL CAMERA0701.JPG,52.468509674072266,44.341094970703125,44.88810729980469,93.91496268068015
OLYMPUS DIGITAL CAMERA0702.JPG,52.679298400878906,44.43120193481445,44.95751953125,93.68343708687445
OLYMPUS DIGITAL CAMERA0703.JPG,52.36146926879883,44.24986267089844,44.670982360839844,94.49077966475345
OLYMPUS DIGITAL CAMERA0704.JPG,52.68164825439453,44.28195571899414,44.97067642211914,93.89644999960763
OLYMPUS DIGITAL CAMERA0705.JPG,52.36699295043945,44.41773223876953,45.00357437133789,93.78514239296403
OLYMPUS DIGITAL CAMERA0706.JPG,52.72007751464844,44.14585494995117,45.27595901489258,94.0425875931229
OLYMPUS DIGITAL CAMERA0707.JPG,52.58543014526367,44.282291412353516,44.76354217529297,94.64053210527823
OLYMPUS DIGITAL CAMERA0708.JPG,52.56025314331055,44.498714447021484,44.64142990112305,94.44534504991739
OLYMPUS DIGITAL CAMERA0709.JPG,52.593536376953125,44.282291412353516,45.03929138183594,94.38268687459484
OLYMPUS DIGITAL CAMERA0710.JPG,52.5921516418457,44.43266677856445,44.82439041137695,94.307533442159
OLYMPUS DIGITAL CAMERA0711.JPG,52.624671936035156,44.4461784362793,45.05473709106445,93.94938162807664
OLYMPUS DIGITAL CAMERA0712.JPG,52.58976745605469,44.35724639892578,44.97226333618164,94.18517920254091
OLYMPUS DIGITAL CAMERA0713.JPG,52.63773727416992,44.218570709228516,45.49842071533203,93.78480698210113
OLYMPUS DIGITAL CAMERA0714.JPG,52.72284698486328,44.37102508544922,45.13557434082031,93.94015651918947
OLYMPUS DIGITAL CAMERA0715.JPG,52.231441497802734,44.33869171142578,44.5515022277832,94.99722802336235
OLYMPUS DIGITAL CAMERA0716.JPG,52.58707809448242,44.508209228515625,44.94541931152344,93.97533135444722
OLYMPUS DIGITAL CAMERA0717.JPG,52.63773727416992,44.14441680908203,45.29758071899414,94.2308044913898
OLYMPUS DIGITAL CAMERA0718.JPG,52.49604415893555,44.581878662109375,45.01301193237305,93.7540994685477
OLYMPUS DIGITAL CAMERA0719.JPG,52.70846939086914,44.4461784362793,45.121952056884766,93.83650158198397
OLYMPUS DIGITAL CAMERA0720.JPG,52.74374008178711,44.28484344482422,44.958580017089844,94.50072342604741
OLYMPUS DIGITAL CAMERA0721.JPG,53.84805679321289,45.07780075073242,45.93533706665039,91.87209563465697
OLYMPUS DIGITAL CAMERA0722.JPG,54.413368225097656,45.31016159057617,46.30124282836914,91.15289879058719
OLYMPUS DIGITAL CAMERA0723.JPG,54.660884857177734,45.571475982666016,46.610599517822266,90.38541916907789
OLYMPUS DIGITAL CAMERA0724.JPG,54.285240173339844,45.36783981323242,46.13663101196289,91.28532731765243
